"paper_id","title","authors","year","venue","citation_count","decision_label","relevance_score","decision_method","source_api","external_id","url","pdf_url","pdf_downloaded","pdf_path","parsed","abstract_preview"
"56","An ensemble learning method with GAN-based sampling and consistency check for anomaly detection of imbalanced data streams with concept drift","Yansong Liu; Shuang Wang; He Sui; Li Zhu","2024","PLoS ONE","11","adjacent","0.6","llm","semantic_scholar","f23607bd8ec5ecdea84061023256a953a59bcb81","https://www.semanticscholar.org/paper/f23607bd8ec5ecdea84061023256a953a59bcb81","https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0292140&type=printable","yes","storage\pdfs\topic_1\paper_56.pdf","yes","A challenge to many real-world data streams is imbalance with concept drift, which is one of the most critical tasks in "
"57","A comprehensive ensemble classification techniques detecting and managing concept drift in dynamic imbalanced data streams","K. A. M. Junaid; D. Paulraj; T. Sethukarasi","2024","Wireless networks","6","exclude","0.0","rule","semantic_scholar","2925f6e3e5f35e0ccfbbea0618158f838a22d822","https://www.semanticscholar.org/paper/2925f6e3e5f35e0ccfbbea0618158f838a22d822","","no","","no",""
"58","A novel framework for concept drift detection using autoencoders for classification problems in data streams","Usman Ali; Tariq Mahmood","2024","International Journal of Machine Learning and Cybernetics","9","exclude","0.0","rule","semantic_scholar","cdb0e16100ae2ca71354db252fb2ee9023ec5b01","https://www.semanticscholar.org/paper/cdb0e16100ae2ca71354db252fb2ee9023ec5b01","","no","","no",""
"59","QuadCDD: A Quadruple-based Approach for Understanding Concept Drift in Data Streams","Pingfan Wang; Hang Yu; Nanlin Jin; Duncan Davies; W. Woo","2024","Expert systems with applications","21","exclude","0.0","rule","semantic_scholar","f4bcc290cb4a8ff270a5f2cfab785ee427541599","https://www.semanticscholar.org/paper/f4bcc290cb4a8ff270a5f2cfab785ee427541599","https://doi.org/10.1016/j.eswa.2023.122114","no","","no",""
"60","A Lightweight Concept Drift Detection and Adaptation Framework for IoT Data Streams","Li Yang; A. Shami","2021","IEEE Internet of Things Magazine","146","adjacent","0.6","llm","semantic_scholar","fc1f671ba8d5f4a05e06535fef1c943fc8eadace","https://www.semanticscholar.org/paper/fc1f671ba8d5f4a05e06535fef1c943fc8eadace","https://arxiv.org/pdf/2104.10529","yes","storage\pdfs\topic_1\paper_60.pdf","yes","In recent years, with the increasing popularity of “Smart Technology”, the number of Internet of Things (IoT) devices an"
"61","A dynamic similarity weighted evolving fuzzy system for concept drift of data streams","Haoli Li; Tao Zhao","2024","Information Sciences","16","exclude","0.0","rule","semantic_scholar","267041ec915fb5c901d153aa71271df9174889ee","https://www.semanticscholar.org/paper/267041ec915fb5c901d153aa71271df9174889ee","","no","","no",""
"62","Classification of Concept Drift Data Streams","E. Padmalatha; C. Reddy; B. Rani","2014","International Conference on Information Science and Applications","5","exclude","0.0","rule","semantic_scholar","a453feb7c3eee38ba7d38ba196fa00d8fc647588","https://www.semanticscholar.org/paper/a453feb7c3eee38ba7d38ba196fa00d8fc647588","","no","","no",""
"63","Dynamic Ensemble Selection for Imbalanced Data Streams With Concept Drift","Botao Jiao; Yinan Guo; Dunwei Gong; Qiuju Chen","2022","IEEE Transactions on Neural Networks and Learning Systems","82","adjacent","0.6","llm","semantic_scholar","1bcdda87bbda1afa15f34ff77390148e0bd0d357","https://www.semanticscholar.org/paper/1bcdda87bbda1afa15f34ff77390148e0bd0d357","","no","","yes","Ensemble learning, as a popular method to tackle concept drift in data stream, forms a combination of base classifiers a"
"64","A comprehensive analysis of concept drift locality in data streams","G. J. Aguiar; Alberto Cano","2023","Knowledge-Based Systems","23","adjacent","0.6","llm","semantic_scholar","53c588e3d28fe2036d3d1213a1e725ae901fdaad","https://www.semanticscholar.org/paper/53c588e3d28fe2036d3d1213a1e725ae901fdaad","https://arxiv.org/pdf/2311.06396","yes","storage\pdfs\topic_1\paper_64.pdf","yes","Adapting to drifting data streams is a significant challenge in online learning. Concept drift must be detected for effe"
"65","Unsupervised concept drift detection for multi-label data streams","E. Gulcan; F. Can","2022","Artificial Intelligence Review","53","exclude","0.0","rule","semantic_scholar","b95ef07561ccfbb600de3c4168c8e9721e17af56","https://www.semanticscholar.org/paper/b95ef07561ccfbb600de3c4168c8e9721e17af56","http://repository.bilkent.edu.tr/bitstream/11693/111506/1/Unsupervised_concept_drift_detection_for_multi-label_data_streams.pdf","no","","no",""
"66","Combining Diverse Meta-Features to Accurately Identify Recurring Concept Drift in Data Streams","B. Halstead; Yun Sing Koh; Patricia J. Riddle; Mykola Pechenizkiy; A. Bifet","2023","ACM Transactions on Knowledge Discovery from Data","20","adjacent","0.6","llm","semantic_scholar","c4add496e8035a836f8e5a93d4c52f23b024abf5","https://www.semanticscholar.org/paper/c4add496e8035a836f8e5a93d4c52f23b024abf5","https://doi.org/10.1145/3587098","no","","yes","Learning from streaming data is challenging as the distribution of incoming data may change over time, a phenomenon know"
"67","PWPAE: An Ensemble Framework for Concept Drift Adaptation in IoT Data Streams","Li Yang; D. Manias; A. Shami","2021","Global Communications Conference","76","adjacent","0.6","llm","semantic_scholar","2a63831d9614579285e4514c843944fcb62eb69d","https://www.semanticscholar.org/paper/2a63831d9614579285e4514c843944fcb62eb69d","https://arxiv.org/pdf/2109.05013","yes","storage\pdfs\topic_1\paper_67.pdf","yes","As the number of Internet of Things (IoT) devices and systems have surged, IoT data analytics techniques have been devel"
"68","Intrusion detection in the IoT data streams using concept drift localization","Renjie Chu; Peiyuan Jin; Hanli Qiao; Quanxi Feng","2023","AIMS Mathematics","9","adjacent","0.6","llm","semantic_scholar","2988ad949f13875a9a781ed22f12ada19e7f981d","https://www.semanticscholar.org/paper/2988ad949f13875a9a781ed22f12ada19e7f981d","https://doi.org/10.3934/math.2024076","yes","storage\pdfs\topic_1\paper_68.pdf","yes","With the widespread application of smart devices, the security of internet of things (IoT) systems faces entirely new ch"
"69","RADAR: Reactive Concept Drift Management with Robust Variational Inference for Evolving IoT Data Streams","Abdullah Alsaedi; N. Sohrabi; Md. Redowan Mahmud; Z. Tari","2023","IEEE International Conference on Data Engineering","6","adjacent","0.6","llm","semantic_scholar","6a3f0a29c462b32be9d0a5dcf4a88d17b7a3e3bf","https://www.semanticscholar.org/paper/6a3f0a29c462b32be9d0a5dcf4a88d17b7a3e3bf","","no","","yes","The accuracy and performance of Machine Learning (ML) models can gradually or even suddenly degrade when the underlying "
"70","Enhancing Concept Drift Detection in Drifting and Imbalanced Data Streams through Meta-Learning","G. J. Aguiar; Alberto Cano","2023","BigData Congress [Services Society]","6","adjacent","0.6","llm","semantic_scholar","af34c35c3bbc12cd228895f0985c566ae5c98b84","https://www.semanticscholar.org/paper/af34c35c3bbc12cd228895f0985c566ae5c98b84","","no","","yes","One of the biggest challenges in learning from data streams is adapting the classification model to new data. Due to the"
"71","One or two things we know about concept drift—a survey on monitoring in evolving environments. Part A: detecting concept drift","Fabian Hinder; Valerie Vaquet; Barbara Hammer","2024","Frontiers Artif. Intell.","62","adjacent","0.6","llm","semantic_scholar","a608f01f407ffdd4bd52e99b487aacdea23e3295","https://www.semanticscholar.org/paper/a608f01f407ffdd4bd52e99b487aacdea23e3295","https://www.frontiersin.org/articles/10.3389/frai.2024.1330257/pdf?isPublishedV2=False","yes","storage\pdfs\topic_1\paper_71.pdf","yes","The world surrounding us is subject to constant change. These changes, frequently described as concept drift, influence "
"72","Concept drift detection in image data stream: a survey on current literature, limitations and future directions","Quang-Tien Tran; Nhien-An Le-Khac; Michela Bertolotto","2025","Artificial Intelligence Review","1","exclude","0.0","rule","semantic_scholar","550340396b84473084a243348614f1116d6e9af1","https://www.semanticscholar.org/paper/550340396b84473084a243348614f1116d6e9af1","","no","","no",""
"73","Concept Drift Under Harsh Constraints: A Review of Potential Strategies for IoT Systems","Ask Espensønn Øren; Nina Kuna Peuker; Akira-Miranda Adeyomi Adeniran-Lowe; Sarah Ruepp; Martin Nordal Petersen","2025","IEEE Access","0","adjacent","0.7","llm","semantic_scholar","58a413cb88cd18110c9089fa741966a8d13705c3","https://www.semanticscholar.org/paper/58a413cb88cd18110c9089fa741966a8d13705c3","","no","","yes","Concept drift, referring to the temporal evolution of data distributions, presents a significant challenge to the deploy"
"74","A systematic review on detection and adaptation of concept drift in streaming data using machine learning techniques","Shruti Arora; Rinkle Rani; Nitin Saxena","2024","WIREs Data. Mining. Knowl. Discov.","20","adjacent","0.6","llm","semantic_scholar","01c3e119483b4f030850fe3d3d6a2f6e315e0dd9","https://www.semanticscholar.org/paper/01c3e119483b4f030850fe3d3d6a2f6e315e0dd9","","no","","yes","Last decade demonstrate the massive growth in organizational data which keeps on increasing multi‐fold as millions of re"
"75","One or Two Things We know about Concept Drift - A Survey on Monitoring Evolving Environments","Fabian Hinder; Valerie Vaquet; Barbara Hammer","2023","arXiv.org","17","adjacent","0.6","llm","semantic_scholar","49f981b75fd4f7036d047e5e70863ac91f4be29e","https://www.semanticscholar.org/paper/49f981b75fd4f7036d047e5e70863ac91f4be29e","https://arxiv.org/pdf/2310.15826","yes","storage\pdfs\topic_1\paper_75.pdf","yes","The world surrounding us is subject to constant change. These changes, frequently described as concept drift, influence "
"76","A Survey on Concept Drift in Process Mining","Denise Maria Vecino Sato; S.C. de Freitas; J. P. Barddal; E. Scalabrin","2021","ACM Computing Surveys","91","exclude","0.2","llm","semantic_scholar","144c4ed958d841b3e8c247e694024aabf6747986","https://www.semanticscholar.org/paper/144c4ed958d841b3e8c247e694024aabf6747986","https://arxiv.org/pdf/2112.02000","no","","no","Concept drift in process mining (PM) is a challenge as classical methods assume processes are in a steady-state, i.e., e"
"77","No Free Lunch Theorem for concept drift detection in streaming data classification: A review","Hanqing Hu; M. Kantardzic; Tegjyot Singh Sethi","2019","WIREs Data Mining Knowl. Discov.","97","adjacent","0.6","llm","semantic_scholar","690aafec3cae301764c977793d8dd2e55a6a51ac","https://www.semanticscholar.org/paper/690aafec3cae301764c977793d8dd2e55a6a51ac","","no","","yes","Many real‐world data mining applications have to deal with unlabeled streaming data. They are unlabeled because the shee"
"78","From Concept Drift to Model Degradation: An Overview on Performance-Aware Drift Detectors","Firas Bayram; Bestoun S. Ahmed; A. Kassler","2022","Knowledge-Based Systems","319","adjacent","0.7","llm","semantic_scholar","8e89f420a370749265cef729a1ea35296dfccea3","https://www.semanticscholar.org/paper/8e89f420a370749265cef729a1ea35296dfccea3","http://arxiv.org/pdf/2203.11070","yes","storage\pdfs\topic_1\paper_78.pdf","yes","The dynamicity of real-world systems poses a significant challenge to deployed predictive machine learning (ML) models. "
"79","Evolving Machine Learning in Non-Stationary Environments: A Unified Survey of Drift, Forgetting, and Adaptation","Ignacio Cabrera Martin; Subhaditya Mukherjee; Almas Baimagambetov; J. Vanschoren; Nikolaos Polatidis","2025","","1","adjacent","0.7","llm","semantic_scholar","30fdf91a135e8138988ac783e23ed3a31b8ace3c","https://www.semanticscholar.org/paper/30fdf91a135e8138988ac783e23ed3a31b8ace3c","https://arxiv.org/pdf/2505.17902","yes","storage\pdfs\topic_1\paper_79.pdf","yes","In an era defined by rapid data evolution, traditional Machine Learning (ML) models often struggle to adapt to dynamic e"
"80","Discussion and review on evolving data streams and concept drift adapting","Imen Khamassi; M. Sayed-Mouchaweh; M. Hammami; K. Ghédira","2016","Evolutionary Systematics","214","exclude","0.0","rule","semantic_scholar","ff5696b378adf58d2823a1a067803d62da5800a8","https://www.semanticscholar.org/paper/ff5696b378adf58d2823a1a067803d62da5800a8","","no","","no",""
"81","An Empirical Survey of Fully Unsupervised Drift Detection Algorithms for Data Streams","Ivan Vasilieva; O. Petrov","2025","International journal of data science and machine learning","0","adjacent","0.6","llm","semantic_scholar","09c73379d15d9a8860c0fa7c9ac950522cb34c74","https://www.semanticscholar.org/paper/09c73379d15d9a8860c0fa7c9ac950522cb34c74","","no","","yes","This paper presents a comprehensive benchmark and survey of fully unsupervised concept drift detectors (UCDD) designed t"
"82","A survey about self-adaptive anomaly-detection in software-defined systems","Matthias Weiss; Stefan Thich; Maurice Artelt; Michael Weyrich","2024","Annual Conference of the IEEE Industrial Electronics Society","4","adjacent","0.6","llm","semantic_scholar","0ec394db024bedf07ce0d890886b18c9c9feabac","https://www.semanticscholar.org/paper/0ec394db024bedf07ce0d890886b18c9c9feabac","","no","","yes","The rise of software-defined automation systems is accompanied by an increase in interconnected services and networks. A"
"83","A Survey on Incremental Learning Techniques for Streaming data","Akram Asdkhan Mussa; A. Alfoudi; Ali Hakem Asaeedi","2026","Journal of Al-Qadisiyah for Computer Science and Mathematics","0","adjacent","0.6","llm","semantic_scholar","ac3faaf67c9b672a489f4946b7753a6841631691","https://www.semanticscholar.org/paper/ac3faaf67c9b672a489f4946b7753a6841631691","","no","","yes","The rapid growth of data stream applications, such as Internet of Things (IoT) systems, smart environments, and real-tim"
"84","Machine Learning and Deep Learning Architectures for Intrusion Detection System (IDS): A Survey","Manesh Thankappan; Nikhil Narayanan; M. S. Sanaj; A. Manoj; Aravind P Menon; M. Gokul Krishna","2024","2024 1st International Conference on Trends in Engineering Systems and Technologies (ICTEST)","2","adjacent","0.4","llm","semantic_scholar","61ecf39a8d5afa08474f49c288731ff6475450e0","https://www.semanticscholar.org/paper/61ecf39a8d5afa08474f49c288731ff6475450e0","","no","","yes","A comprehensive review of recent research applying machine learning techniques for local area networks (LAN) and Wi-Fi n"
"85","A survey of multi-label classification based on supervised and semi-supervised learning","Meng Han; Hongxin Wu; Zhiqiang Chen; Muhan Li; Xilong Zhang","2022","International Journal of Machine Learning and Cybernetics","86","exclude","0.0","rule","semantic_scholar","dc1db8d526a1eab44c9c9e86bbd3dba470ba7b3c","https://www.semanticscholar.org/paper/dc1db8d526a1eab44c9c9e86bbd3dba470ba7b3c","","no","","no",""
"86","A Survey on Classifying Big Data with Label Noise","Justin M. Johnson; T. Khoshgoftaar","2022","ACM Journal of Data and Information Quality","39","adjacent","0.4","llm","semantic_scholar","31601058c918bf08a125d794d55b8f2bfb59f781","https://www.semanticscholar.org/paper/31601058c918bf08a125d794d55b8f2bfb59f781","","no","","yes","Class label noise is a critical component of data quality that directly inhibits the predictive performance of machine l"
